,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
383,NEO,2,-0.55972908,-0.2%,2.65458631,0.4%,0.46101403,07:41:43 09/08/20,221
384,IOST,42,201.76672464,17.0%,21.82372284,1.1%,-18.10448828,07:42:00 09/08/20,221
385,VIB,3,5.34466504,13.4%,2.17488928,4.9%,2.17390528,07:45:15 09/08/20,225
386,TRX,20,68.70878808,1.9%,8.55013391,0.4%,4.72139367,07:45:36 09/08/20,225
387,STX,10,12.98552748,10.4%,1.04451245,0.5%,0.52921729,07:45:58 09/08/20,225
388,ETH,5,69.24091818,0.5%,24.2425073,0.1%,21.20734952,07:46:22 09/08/20,226
389,TRX,21,73.30330397,2.5%,14.03222923,0.6%,4.59451589,07:46:36 09/08/20,226
390,ZIL,12,24.1057795,12.1%,1.86520313,0.8%,1.86467207,07:46:37 09/08/20,226
391,WAVES,3,2.5450545,3.0%,6.29092513,2.1%,1.79344169,07:46:41 09/08/20,226
392,TRX,22,76.01239182,3.0%,12.03077939,0.5%,2.70908785,07:48:37 09/08/20,228
393,WTC,3,2.5154697,2.8%,1.00997855,1.0%,0.94272679,07:48:38 09/08/20,228
394,WAVES,4,3.43749241,2.9%,2.36236034,0.8%,-0.07402652,07:48:42 09/08/20,228
395,STMX,1,3.12060206,36.4%,7.31853902,36.4%,3.12060206,07:48:58 09/08/20,228
396,XZC,1,0.94024486,1.0%,1.13208254,1.0%,0.94024486,07:51:17 09/08/20,231
397,BAT,4,4.36178899,2.4%,1.20962773,0.6%,1.20886393,07:51:17 09/08/20,231
398,BNB,1,-11.07433023,-0.7%,21.43843601,0.3%,-16.07488875,07:51:32 09/08/20,231
399,WAN,2,1.17232721,2.0%,0.8766659,1.0%,0.59861804,07:51:42 09/08/20,231
400,BAT,5,5.08218043,2.7%,0.72758112,0.4%,0.72039144,07:58:18 09/08/20,238
401,QTUM,9,7.9884344,3.4%,2.68140782,0.6%,1.60942552,07:58:25 09/08/20,238
402,XRP,4,21.31365036,2.6%,4.02950574,0.3%,1.7882771000000002,07:58:32 09/08/20,238
403,ONT,6,7.85766639,4.2%,4.07794681,1.1%,1.09254435,07:58:49 09/08/20,238
